name;id;sp_attack;sp_defense;speed;ability
Ditto24;14691;48;48;48;Limber
Eevee24;14692;45;65;55;Run Away
Vaporeon24;14693;110;95;65;Water Absorb
Jolteon24;14694;110;95;130;Volt Absorb
Flareon24;14695;95;110;65;Flash Fire
Porygon24;14696;85;75;40;Trace
Omanyte24;14697;90;55;35;Swift Swim
Omastar24;14698;115;70;55;Swift Swim
Kabuto24;14699;55;45;55;Swift Swim
Kabutops24;14700;65;70;80;Swift Swim
Aerodactyl24;14701;70;95;150;Rock Head
Snorlax24;14702;65;110;30;Immunity
Articuno24;14703;95;125;85;Pressure
Zapdos24;14704;125;90;100;Pressure
Moltres24;14705;125;85;90;Pressure
Dratini24;14706;50;50;50;Shed Skin
Dragonair24;14707;70;70;70;Shed Skin
Dragonite24;14708;100;100;80;Inner Focus
Mewtwo24;14709;194;120;140;Pressure
Mew24;14710;100;100;100;Synchronize
Chikorita24;14711;49;65;45;Overgrow
Bayleef24;14712;63;80;60;Overgrow
Meganium24;14713;83;100;80;Overgrow
Cyndaquil24;14714;60;50;65;Blaze
Quilava24;14715;80;65;80;Blaze
Typhlosion24;14716;109;85;100;Blaze
Totodile24;14717;44;48;43;Torrent
Croconaw24;14718;59;63;58;Torrent
Feraligatr24;14719;79;83;78;Torrent
Sentret24;14720;35;45;20;Run Away
Furret24;14721;45;55;90;Run Away
Hoothoot24;14722;36;56;50;Insomnia
Noctowl24;14723;86;96;70;Insomnia
Ledyba24;14724;40;80;55;Swarm
Ledian24;14725;55;110;85;Swarm
Spinarak24;14726;40;40;30;Swarm
Ariados24;14727;60;70;40;Swarm
Crobat24;14728;70;80;130;Inner Focus
Chinchou24;14729;56;56;67;Volt Absorb
Lanturn24;14730;76;76;67;Volt Absorb
Pichu24;14731;35;35;60;Static
Cleffa24;14732;45;55;15;Cute Charm
Igglybuff24;14733;40;20;15;Cute Charm
Togepi24;14734;40;65;20;Hustle
Togetic24;14735;80;105;40;Hustle
Natu24;14736;70;45;70;Synchronize
Xatu24;14737;95;70;95;Synchronize
Mareep24;14738;65;45;35;Static
Flaaffy24;14739;80;60;45;Static
Ampharos24;14740;165;110;45;Static
Bellossom24;14741;90;100;50;Chlorophyll
Marill24;14742;20;50;40;Thick Fat
Azumarill24;14743;60;80;50;Thick Fat
Sudowoodo24;14744;30;65;30;Sturdy
Politoed24;14745;90;100;70;Water Absorb
Hoppip24;14746;35;55;50;Chlorophyll
Skiploom24;14747;45;65;80;Chlorophyll
Jumpluff24;14748;55;95;110;Chlorophyll
Aipom24;14749;40;55;85;Run Away
Sunkern24;14750;30;30;30;Chlorophyll
Sunflora24;14751;105;85;30;Chlorophyll
Yanma24;14752;75;45;95;Speed Boost
Wooper24;14753;25;25;15;Damp
Quagsire24;14754;65;65;35;Damp
Espeon24;14755;130;95;110;Synchronize
Umbreon24;14756;60;130;65;Synchronize
Murkrow24;14757;85;42;91;Insomnia
Slowking24;14758;100;110;30;Oblivious
Misdreavus24;14759;85;85;85;Levitate
Unown24;14760;72;48;48;Levitate
Wobbuffet24;14761;33;58;33;Shadow Tag
Girafarig24;14762;90;65;85;Inner Focus
Pineco24;14763;35;35;15;Sturdy
Forretress24;14764;60;60;40;Sturdy
Dunsparce24;14765;65;65;45;Serene Grace
Gligar24;14766;35;65;85;Hyper Cutter
Steelix24;14767;55;95;30;Rock Head
Snubbull24;14768;40;40;30;Intimidate
Granbull24;14769;60;60;45;Intimidate
Qwilfish24;14770;55;55;85;Poison Point
Scizor24;14771;65;100;75;Swarm
Shuckle24;14772;10;230;5;Sturdy
Heracross24;14773;40;105;75;Swarm
Sneasel24;14774;35;75;115;Inner Focus
Teddiursa24;14775;50;50;40;Pickup
Ursaring24;14776;75;75;55;Guts
Slugma24;14777;70;40;20;Magma Armor
Magcargo24;14778;90;80;30;Magma Armor
Swinub24;14779;30;30;50;Oblivious
Piloswine24;14780;60;60;50;Oblivious
Corsola24;14781;65;95;35;Hustle
Remoraid24;14782;65;35;65;Hustle
Octillery24;14783;105;75;45;Suction Cups
Delibird24;14784;65;45;75;Vital Spirit
Mantine24;14785;80;140;70;Swift Swim
Skarmory24;14786;40;70;70;Keen Eye
Houndour24;14787;80;50;65;Early Bird
Houndoom24;14788;140;90;115;Early Bird
Kingdra24;14789;95;95;85;Swift Swim
Phanpy24;14790;40;40;40;Pickup
Donphan24;14791;60;60;50;Sturdy
Stantler24;14792;85;65;85;Intimidate
Smeargle24;14793;20;45;75;Own Tempo
Tyrogue24;14794;35;35;35;Guts
Hitmontop24;14795;35;110;70;Intimidate
Smoochum24;14796;85;65;65;Oblivious
Elekid24;14797;65;55;95;Static
Magby24;14798;70;55;83;Flame Body
Miltank24;14799;40;70;100;Thick Fat
Blissey24;14800;75;135;55;Natural Cure
Raikou24;14801;115;100;115;Pressure
Entei24;14802;90;75;100;Pressure
Suicune24;14803;90;115;85;Pressure
Larvitar24;14804;45;50;41;Guts
Pupitar24;14805;65;70;51;Shed Skin
Tyranitar24;14806;95;120;71;Sand Stream
Lugia24;14807;90;154;110;Pressure
Ho-Oh24;14808;110;154;90;Pressure
Celebi24;14809;100;100;100;Natural Cure
Treecko24;14810;65;55;70;Overgrow
Grovyle24;14811;85;65;95;Overgrow
Sceptile24;14812;145;85;145;Overgrow
Torchic24;14813;70;50;45;Blaze
Combusken24;14814;85;60;55;Blaze
Blaziken24;14815;130;80;100;Blaze
Mudkip24;14816;50;50;40;Torrent
Marshtomp24;14817;60;70;50;Torrent
Swampert24;14818;95;110;70;Torrent
Poochyena24;14819;30;30;35;Run Away
Mightyena24;14820;60;60;70;Intimidate
Zigzagoon24;14821;30;41;60;Pickup
Linoone24;14822;50;61;100;Pickup
Wurmple24;14823;20;30;20;Shield Dust
Silcoon24;14824;25;25;15;Shed Skin
Beautifly24;14825;100;50;65;Swarm
Cascoon24;14826;25;25;15;Shed Skin
Dustox24;14827;50;90;65;Shield Dust
Lotad24;14828;40;50;30;Swift Swim
Lombre24;14829;60;70;50;Swift Swim
Ludicolo24;14830;90;100;70;Swift Swim
Seedot24;14831;30;30;30;Chlorophyll
Nuzleaf24;14832;60;40;60;Chlorophyll
Shiftry24;14833;90;60;80;Chlorophyll
Taillow24;14834;30;30;85;Guts
Swellow24;14835;75;50;125;Guts
Wingull24;14836;55;30;85;Keen Eye
Pelipper24;14837;95;70;65;Keen Eye
Ralts24;14838;45;35;40;Synchronize
Kirlia24;14839;65;55;50;Synchronize
Gardevoir24;14840;165;135;100;Synchronize
Surskit24;14841;50;52;65;Swift Swim
Masquerain24;14842;100;82;80;Intimidate
Shroomish24;14843;40;60;35;Effect Spore
Breloom24;14844;60;60;70;Effect Spore
Slakoth24;14845;35;35;30;Truant
Vigoroth24;14846;55;55;90;Vital Spirit
Slaking24;14847;95;65;100;Truant
Nincada24;14848;30;30;40;Compoundeyes
Ninjask24;14849;50;50;160;Speed Boost
Shedinja24;14850;30;30;40;Wonder Guard
Whismur24;14851;51;23;28;Soundproof
Loudred24;14852;71;43;48;Soundproof
Exploud24;14853;91;73;68;Soundproof
Makuhita24;14854;20;30;25;Thick Fat
Hariyama24;14855;40;60;50;Thick Fat
Azurill24;14856;20;40;20;Thick Fat
Nosepass24;14857;45;90;30;Sturdy
Skitty24;14858;35;35;50;Cute Charm
Delcatty24;14859;55;55;90;Cute Charm
Sableye24;14860;85;115;20;Keen Eye
Mawile24;14861;55;95;50;Hyper Cutter
Aron24;14862;40;40;30;Sturdy
Lairon24;14863;50;50;40;Sturdy
Aggron24;14864;60;80;50;Sturdy
Meditite24;14865;40;55;60;Pure Power
Medicham24;14866;80;85;100;Pure Power
Electrike24;14867;65;40;65;Static
Manectric24;14868;135;80;135;Static
Plusle24;14869;85;75;95;Plus
Minun24;14870;75;85;95;Minus
Volbeat24;14871;47;85;85;Illuminate
Illumise24;14872;73;85;85;Oblivious
Roselia24;14873;100;80;65;Natural Cure
Gulpin24;14874;43;53;40;Liquid Ooze
Swalot24;14875;73;83;55;Liquid Ooze
Carvanha24;14876;65;20;65;Rough Skin
Sharpedo24;14877;110;65;105;Rough Skin
Wailmer24;14878;70;35;60;Water Veil
Wailord24;14879;90;45;60;Water Veil
Numel24;14880;65;45;35;Oblivious
Camerupt24;14881;145;105;20;Magma Armor
Torkoal24;14882;85;70;20;White Smoke
Spoink24;14883;70;80;60;Thick Fat
Grumpig24;14884;90;110;80;Thick Fat
Spinda24;14885;60;60;60;Own Tempo
Trapinch24;14886;45;45;10;Hyper Cutter
Vibrava24;14887;50;50;70;Levitate
Flygon24;14888;80;80;100;Levitate
Cacnea24;14889;85;40;35;Sand Veil
Cacturne24;14890;115;60;55;Sand Veil
Swablu24;14891;40;75;50;Natural Cure
Altaria24;14892;110;105;80;Natural Cure
Zangoose24;14893;60;60;90;Immunity
Seviper24;14894;100;60;65;Shed Skin
Lunatone24;14895;95;85;70;Levitate
Solrock24;14896;55;65;70;Levitate
Barboach24;14897;46;41;60;Oblivious
Whiscash24;14898;76;71;60;Oblivious
Corphish24;14899;50;35;35;Hyper Cutter
Crawdaunt24;14900;90;55;55;Hyper Cutter
Baltoy24;14901;40;70;55;Levitate
Claydol24;14902;70;120;75;Levitate
Lileep24;14903;61;87;23;Suction Cups
Cradily24;14904;81;107;43;Suction Cups
Anorith24;14905;40;50;75;Battle Armor
Armaldo24;14906;70;80;45;Battle Armor
Feebas24;14907;10;55;80;Swift Swim
Milotic24;14908;100;125;81;Marvel Scale
Castform24;14909;70;70;70;Forecast
Kecleon24;14910;60;120;40;Color Change
Shuppet24;14911;63;33;45;Insomnia
Banette24;14912;93;83;75;Insomnia
Duskull24;14913;30;90;25;Levitate
Dusclops24;14914;60;130;25;Pressure
Tropius24;14915;72;87;51;Chlorophyll
Chimecho24;14916;95;90;65;Levitate
Absol24;14917;115;60;115;Pressure
Wynaut24;14918;23;48;23;Shadow Tag
Snorunt24;14919;50;50;50;Inner Focus
Glalie24;14920;120;80;100;Inner Focus
Spheal24;14921;55;50;25;Thick Fat
Sealeo24;14922;75;70;45;Thick Fat
Walrein24;14923;95;90;65;Thick Fat
Clamperl24;14924;74;55;32;Shell Armor
Huntail24;14925;94;75;52;Swift Swim
Gorebyss24;14926;114;75;52;Swift Swim
Relicanth24;14927;45;65;55;Swift Swim
Luvdisc24;14928;40;65;97;Swift Swim
Bagon24;14929;40;30;50;Rock Head
Shelgon24;14930;60;50;50;Rock Head
Salamence24;14931;120;90;120;Intimidate
Beldum24;14932;35;60;30;Clear Body
Metang24;14933;55;80;50;Clear Body
Metagross24;14934;105;110;110;Clear Body
Regirock24;14935;50;100;50;Clear Body
Regice24;14936;100;200;50;Clear Body
Registeel24;14937;75;150;50;Clear Body
Latias24;14938;140;150;110;Levitate
Latios24;14939;160;120;110;Levitate
Kyogre24;14940;180;160;90;Drizzle
Groudon24;14941;150;90;90;Drought
Rayquaza24;14942;180;100;115;Air Lock
Jirachi24;14943;100;100;100;Serene Grace
Deoxys24;14944;95;90;180;Pressure
Turtwig24;14945;45;55;31;Overgrow
Grotle24;14946;55;65;36;Overgrow
Torterra24;14947;75;85;56;Overgrow
Chimchar24;14948;58;44;61;Blaze
Monferno24;14949;78;52;81;Blaze
Infernape24;14950;104;71;108;Blaze
Piplup24;14951;61;56;40;Torrent
Prinplup24;14952;81;76;50;Torrent
Empoleon24;14953;111;101;60;Torrent
Starly24;14954;30;30;60;Keen Eye
Staravia24;14955;40;40;80;Intimidate
Staraptor24;14956;50;60;100;Intimidate
Bidoof24;14957;35;40;31;Simple
Bibarel24;14958;55;60;71;Simple
Kricketot24;14959;25;41;25;Shed Skin
Kricketune24;14960;55;51;65;Swarm
Shinx24;14961;40;34;45;Rivalry
Luxio24;14962;60;49;60;Rivalry
Luxray24;14963;95;79;70;Rivalry
Budew24;14964;50;70;55;Natural Cure
Roserade24;14965;125;105;90;Natural Cure
Cranidos24;14966;30;30;58;Mold Breaker
Rampardos24;14967;65;50;58;Mold Breaker
Shieldon24;14968;42;88;30;Sturdy
Bastiodon24;14969;47;138;30;Sturdy
Burmy24;14970;29;45;36;Shed Skin
Wormadam24;14971;69;95;36;Anticipation
Mothim24;14972;94;50;66;Swarm
Combee24;14973;30;42;70;Honey Gather
Vespiquen24;14974;80;102;40;Pressure
Pachirisu24;14975;45;90;95;Run Away
Buizel24;14976;60;30;85;Swift Swim
Floatzel24;14977;85;50;115;Swift Swim
Cherubi24;14978;62;53;35;Chlorophyll
Cherrim24;14979;87;78;85;Flower Gift
Shellos24;14980;57;62;34;Sticky Hold
Gastrodon24;14981;92;82;39;Sticky Hold
Ambipom24;14982;60;66;115;Technician
Drifloon24;14983;60;44;70;Aftermath
Drifblim24;14984;90;54;80;Aftermath
Buneary24;14985;44;56;85;Run Away
Lopunny24;14986;54;96;135;Cute Charm
Mismagius24;14987;105;105;105;Levitate
Honchkrow24;14988;105;52;71;Insomnia
Glameow24;14989;42;37;85;Limber
Purugly24;14990;64;59;112;Thick Fat
Chingling24;14991;65;50;45;Levitate
Stunky24;14992;41;41;74;Stench
Skuntank24;14993;71;61;84;Stench
Bronzor24;14994;24;86;23;Levitate
Bronzong24;14995;79;116;33;Levitate
Bonsly24;14996;10;45;10;Sturdy
Mime Jr.24;14997;70;90;60;Soundproof
Happiny24;14998;15;65;30;Natural Cure
Chatot24;14999;92;42;91;Keen Eye
Spiritomb24;15000;92;108;35;Pressure
Gible24;15001;40;45;42;Sand Veil
Gabite24;15002;50;55;82;Sand Veil
Garchomp24;15003;120;95;92;Sand Veil
Munchlax24;15004;40;85;5;Pickup
Riolu24;15005;35;40;60;Steadfast
Lucario24;15006;140;70;112;Steadfast
Hippopotas24;15007;38;42;32;Sand Stream
Hippowdon24;15008;68;72;47;Sand Stream
Skorupi24;15009;30;55;65;Battle Armor
Drapion24;15010;60;75;95;Battle Armor
Croagunk24;15011;61;40;50;Anticipation
Toxicroak24;15012;86;65;85;Anticipation
Carnivine24;15013;90;72;46;Levitate
Finneon24;15014;49;61;66;Swift Swim
Lumineon24;15015;69;86;91;Swift Swim
Mantyke24;15016;60;120;50;Swift Swim
Snover24;15017;62;60;40;Snow Warning
Abomasnow24;15018;132;105;30;Snow Warning
Weavile24;15019;45;85;125;Pressure
Magnezone24;15020;130;90;60;Magnet Pull
Lickilicky24;15021;80;95;50;Own Tempo
Rhyperior24;15022;55;55;40;Lightningrod
Tangrowth24;15023;110;50;50;Chlorophyll
Electivire24;15024;95;85;95;Motor Drive
Magmortar24;15025;125;95;83;Flame Body
Togekiss24;15026;120;115;80;Hustle
Yanmega24;15027;116;56;95;Speed Boost
Leafeon24;15028;60;65;95;Leaf Guard
Glaceon24;15029;130;95;65;Snow Cloak
Gliscor24;15030;45;75;95;Hyper Cutter
Mamoswine24;15031;70;60;80;Oblivious
Porygon-Z24;15032;135;75;90;Adaptability
Gallade24;15033;65;115;110;Steadfast
Probopass24;15034;75;150;40;Sturdy
Dusknoir24;15035;65;135;45;Pressure
Froslass24;15036;80;70;110;Snow Cloak
Rotom24;15037;105;107;86;Levitate
Uxie24;15038;75;130;95;Levitate
Mesprit24;15039;105;105;80;Levitate
Azelf24;15040;125;70;115;Levitate
Dialga24;15041;150;100;90;Pressure
Palkia24;15042;150;120;100;Pressure
Heatran24;15043;130;106;77;Flash Fire
Regigigas24;15044;80;110;100;Slow Start
Giratina24;15045;120;100;90;Pressure
Cresselia24;15046;75;130;85;Levitate
Phione24;15047;80;80;80;Hydration
Manaphy24;15048;100;100;100;Hydration
Darkrai24;15049;135;90;125;Bad Dreams
Shaymin24;15050;120;75;127;Natural Cure
Arceus24;15051;120;120;120;Multitype
Victini24;15052;100;100;100;Victory Star
Snivy24;15053;45;55;63;Overgrow
Servine24;15054;60;75;83;Overgrow
Serperior24;15055;75;95;113;Overgrow
Tepig24;15056;45;45;45;Blaze
Pignite24;15057;70;55;55;Blaze
Emboar24;15058;100;65;65;Blaze
Oshawott24;15059;63;45;45;Torrent
Dewott24;15060;83;60;60;Torrent
Samurott24;15061;108;70;70;Torrent
Patrat24;15062;35;39;42;Run Away
Watchog24;15063;60;69;77;Illuminate
Lillipup24;15064;25;45;55;Vital Spirit
Herdier24;15065;35;65;60;Intimidate
Stoutland24;15066;45;90;80;Intimidate
Purrloin24;15067;50;37;66;Limber
Liepard24;15068;88;50;106;Limber
Pansage24;15069;53;48;64;Gluttony
Simisage24;15070;98;63;101;Gluttony
Pansear24;15071;53;48;64;Gluttony
Simisear24;15072;98;63;101;Gluttony
Panpour24;15073;53;48;64;Gluttony
Simipour24;15074;98;63;101;Gluttony
Munna24;15075;67;55;24;Forewarn
Musharna24;15076;107;95;29;Forewarn
Pidove24;15077;36;30;43;Big Pecks
Tranquill24;15078;50;42;65;Big Pecks
Unfezant24;15079;65;55;93;Big Pecks
Blitzle24;15080;50;32;76;Lightningrod
Zebstrika24;15081;80;63;116;Lightningrod
Roggenrola24;15082;25;25;15;Sturdy
Boldore24;15083;50;40;20;Sturdy
Gigalith24;15084;60;80;25;Sturdy
Woobat24;15085;55;43;72;Unaware
Swoobat24;15086;77;55;114;Unaware
Drilbur24;15087;30;45;68;Sand Rush
Excadrill24;15088;50;65;88;Sand Rush
Audino24;15089;80;126;50;Healer
Timburr24;15090;25;35;35;Guts
Gurdurr24;15091;40;50;40;Guts
Conkeldurr24;15092;55;65;45;Guts
Tympole24;15093;50;40;64;Swift Swim
Palpitoad24;15094;65;55;69;Swift Swim
Seismitoad24;15095;85;75;74;Swift Swim
Throh24;15096;30;85;45;Guts
Sawk24;15097;30;75;85;Sturdy
Sewaddle24;15098;40;60;42;Swarm
Swadloon24;15099;50;80;42;Leaf Guard
Leavanny24;15100;70;80;92;Swarm
Venipede24;15101;30;39;57;Poison Point
Whirlipede24;15102;40;79;47;Poison Point
Scolipede24;15103;55;69;112;Poison Point
Cottonee24;15104;37;50;66;Prankster
Whimsicott24;15105;77;75;116;Prankster
Petilil24;15106;70;50;30;Chlorophyll
Lilligant24;15107;110;75;90;Chlorophyll
Basculin24;15108;80;55;98;Reckless
Sandile24;15109;35;35;65;Intimidate
Krokorok24;15110;45;45;74;Intimidate
Krookodile24;15111;65;70;92;Intimidate
Darumaka24;15112;15;45;50;Hustle
Darmanitan24;15113;140;105;55;Sheer Force
Maractus24;15114;106;67;60;Water Absorb
Dwebble24;15115;35;35;55;Sturdy
Crustle24;15116;65;75;45;Sturdy
Scraggy24;15117;35;70;48;Shed Skin
Scrafty24;15118;45;115;58;Shed Skin
Sigilyph24;15119;103;80;97;Wonder Skin 
Yamask24;15120;55;65;30;Mummy
Cofagrigus24;15121;95;105;30;Mummy
Tirtouga24;15122;53;45;22;Solid Rock
Carracosta24;15123;83;65;32;Solid Rock
Archen24;15124;74;45;70;Defeatist
Archeops24;15125;112;65;110;Defeatist
Trubbish24;15126;40;62;65;Stench
Garbodor24;15127;60;82;75;Stench
Zorua24;15128;80;40;65;Illusion
Zoroark24;15129;120;60;105;Illusion
Minccino24;15130;40;40;75;Cute Charm
Cinccino24;15131;65;60;115;Cute Charm
Gothita24;15132;55;65;45;Frisk
Gothorita24;15133;75;85;55;Frisk
Gothitelle24;15134;95;110;65;Frisk
Solosis24;15135;105;50;20;Overcoat
Duosion24;15136;125;60;30;Overcoat
Reuniclus24;15137;125;85;30;Overcoat
Ducklett24;15138;44;50;55;Keen Eye
Swanna24;15139;87;63;98;Keen Eye
Vanillite24;15140;65;60;44;Ice Body
Vanillish24;15141;80;75;59;Ice Body
Vanilluxe24;15142;110;95;79;Ice Body
Deerling24;15143;40;50;75;Chlorophyll
Sawsbuck24;15144;60;70;95;Chlorophyll
Emolga24;15145;75;60;103;Static
Karrablast24;15146;40;45;60;Swarm
Escavalier24;15147;60;105;20;Swarm
Foongus24;15148;55;55;15;Effect Spore
Amoonguss24;15149;85;80;30;Effect Spore
Frillish24;15150;65;85;40;Water Absorb
Jellicent24;15151;85;105;60;Water Absorb
Alomomola24;15152;40;45;65;Healer
Joltik24;15153;57;50;65;Compoundeyes
Galvantula24;15154;97;60;108;Compoundeyes
Ferroseed24;15155;24;86;10;Iron Barbs
Ferrothorn24;15156;54;116;20;Iron Barbs
Klink24;15157;45;60;30;Plus
Klang24;15158;70;85;50;Plus
Klinklang24;15159;70;85;90;Plus
Tynamo24;15160;45;40;60;Levitate
Eelektrik24;15161;75;70;40;Levitate
Eelektross24;15162;105;80;50;Levitate
Elgyem24;15163;85;55;30;Telepathy
Beheeyem24;15164;125;95;40;Telepathy
Litwick24;15165;65;55;20;Flash Fire
Lampent24;15166;95;60;55;Flash Fire
Chandelure24;15167;145;90;80;Flash Fire
Axew24;15168;30;40;57;Rivalry
Fraxure24;15169;40;50;67;Rivalry
Haxorus24;15170;60;70;97;Rivalry
Cubchoo24;15171;60;40;40;Snow Cloak
Beartic24;15172;70;80;50;Snow Cloak
Cryogonal24;15173;95;135;105;Levitate
Shelmet24;15174;40;65;25;Hydration
Accelgor24;15175;100;60;145;Hydration
Stunfisk24;15176;81;99;32;Static
Mienfoo24;15177;55;50;65;Inner Focus
Mienshao24;15178;95;60;105;Inner Focus
Druddigon24;15179;60;90;48;Rough Skin
Golett24;15180;35;50;35;Iron Fist
Golurk24;15181;55;80;55;Iron Fist
Pawniard24;15182;40;40;60;Defiant
Bisharp24;15183;60;70;70;Defiant
Bouffalant24;15184;40;95;55;Reckless
Rufflet24;15185;37;50;60;Keen Eye
Braviary24;15186;57;75;80;Keen Eye
Vullaby24;15187;45;65;60;Big Pecks
Mandibuzz24;15188;55;95;80;Big Pecks
Heatmor24;15189;105;66;65;Gluttony
Durant24;15190;48;48;109;Swarm
Deino24;15191;45;50;38;Hustle
Zweilous24;15192;65;70;58;Hustle
Bulbasaur25;15193;65;65;45;Overgrow
Ivysaur25;15194;80;80;60;Overgrow
Venusaur25;15195;122;120;80;Overgrow
Charmander25;15196;60;50;65;Blaze
Charmeleon25;15197;80;65;80;Blaze
Charizard25;15198;159;115;100;Blaze
Squirtle25;15199;50;64;43;Torrent
Wartortle25;15200;65;80;58;Torrent
Blastoise25;15201;135;115;78;Torrent
Caterpie25;15202;20;20;45;Shield Dust
Metapod25;15203;25;25;30;Shed Skin
Butterfree25;15204;90;80;70;Compoundeyes
Weedle25;15205;20;20;50;Shield Dust
Kakuna25;15206;25;25;35;Shed Skin
Beedrill25;15207;15;80;145;Swarm
Pidgey25;15208;35;35;56;Keen Eye
Pidgeotto25;15209;50;50;71;Keen Eye
Pidgeot25;15210;135;80;121;Keen Eye
Rattata25;15211;25;35;72;Run Away
Raticate25;15212;40;80;77;Run Away
Spearow25;15213;31;31;70;Keen Eye
Fearow25;15214;61;61;100;Keen Eye
Ekans25;15215;40;54;55;Intimidate
Arbok25;15216;65;79;80;Intimidate
Pikachu25;15217;50;50;90;Static
Raichu25;15218;95;85;110;Static
Sandshrew25;15219;10;35;40;Sand Veil
Sandslash25;15220;25;65;65;Sand Veil
Nidoran-h25;15221;40;40;41;Poison Point
Nidorina25;15222;55;55;56;Poison Point
Nidoqueen25;15223;75;85;76;Poison Point
Nidoran-m25;15224;40;40;50;Poison Point
Nidorino25;15225;55;55;65;Poison Point
Nidoking25;15226;85;75;85;Poison Point
Clefairy25;15227;60;65;35;Cute Charm
Clefable25;15228;95;90;60;Cute Charm
Vulpix25;15229;50;65;65;Flash Fire
Ninetales25;15230;81;100;109;Flash Fire
Jigglypuff25;15231;45;25;20;Cute Charm
Wigglytuff25;15232;85;50;45;Cute Charm
Zubat25;15233;30;40;55;Inner Focus
Golbat25;15234;65;75;90;Inner Focus
Oddish25;15235;75;65;30;Chlorophyll
Gloom25;15236;85;75;40;Chlorophyll
Vileplume25;15237;110;90;50;Chlorophyll
Paras25;15238;45;55;25;Effect Spore
Parasect25;15239;60;80;30;Effect Spore
Venonat25;15240;40;55;45;Compoundeyes
Venomoth25;15241;90;75;90;Shield Dust
Diglett25;15242;35;45;90;Sand Veil
Dugtrio25;15243;50;70;110;Sand Veil
Meowth25;15244;50;40;90;Pickup
Persian25;15245;75;65;115;Limber
Psyduck25;15246;65;50;55;Damp
Golduck25;15247;95;80;85;Damp
Mankey25;15248;35;45;70;Vital Spirit
Primeape25;15249;60;70;95;Vital Spirit
Growlithe25;15250;70;50;60;Intimidate
Arcanine25;15251;100;80;95;Intimidate
Poliwag25;15252;40;40;90;Water Absorb
Poliwhirl25;15253;50;50;90;Water Absorb
Poliwrath25;15254;70;90;70;Water Absorb
Abra25;15255;105;55;90;Synchronize
Kadabra25;15256;120;70;105;Synchronize
Alakazam25;15257;175;105;150;Synchronize
Machop25;15258;35;35;35;Guts
Machoke25;15259;50;60;45;Guts
Machamp25;15260;65;85;55;Guts
Bellsprout25;15261;70;30;40;Chlorophyll
Weepinbell25;15262;85;45;55;Chlorophyll
Victreebel25;15263;100;70;70;Chlorophyll
Tentacool25;15264;50;100;70;Clear Body
Tentacruel25;15265;80;120;100;Clear Body
Geodude25;15266;30;30;20;Rock Head
Graveler25;15267;45;45;35;Rock Head
Golem25;15268;55;65;45;Rock Head
Ponyta25;15269;65;65;90;Run Away
Rapidash25;15270;80;80;105;Run Away
Slowpoke25;15271;40;40;15;Oblivious
Slowbro25;15272;130;80;30;Oblivious
Magnemite25;15273;95;55;45;Magnet Pull
Magneton25;15274;120;70;70;Magnet Pull
Farfetch'd25;15275;58;62;60;Keen Eye
Doduo25;15276;35;35;75;Run Away
Dodrio25;15277;60;60;110;Run Away
Seel25;15278;45;70;45;Thick Fat
Dewgong25;15279;70;95;70;Thick Fat
Grimer25;15280;40;50;25;Stench
Muk25;15281;65;100;50;Stench
Shellder25;15282;45;25;40;Shell Armor
Cloyster25;15283;85;45;70;Shell Armor
Gastly25;15284;100;35;80;Levitate
Haunter25;15285;115;55;95;Levitate
Gengar25;15286;170;95;130;Cursed Body
Onix25;15287;30;45;70;Rock Head
Drowzee25;15288;43;90;42;Insomnia
Hypno25;15289;73;115;67;Insomnia
Krabby25;15290;25;25;50;Hyper Cutter
Kingler25;15291;50;50;75;Hyper Cutter
Voltorb25;15292;55;55;100;Soundproof
Electrode25;15293;80;80;150;Soundproof
Exeggcute25;15294;60;45;40;Chlorophyll
Exeggutor25;15295;125;75;45;Chlorophyll
Cubone25;15296;40;50;35;Rock Head
Marowak25;15297;50;80;45;Rock Head
Hitmonlee25;15298;35;110;87;Limber
Hitmonchan25;15299;35;110;76;Keen Eye
Lickitung25;15300;60;75;30;Own Tempo
Koffing25;15301;60;45;35;Levitate
Weezing25;15302;85;70;60;Levitate
Rhyhorn25;15303;30;30;25;Lightningrod
Rhydon25;15304;45;45;40;Lightningrod
Chansey25;15305;35;105;50;Natural Cure
Tangela25;15306;100;40;60;Chlorophyll
Kangaskhan25;15307;60;100;100;Early Bird
Horsea25;15308;70;25;60;Swift Swim
Seadra25;15309;95;45;85;Poison Point
Goldeen25;15310;35;50;63;Swift Swim
Seaking25;15311;65;80;68;Swift Swim
